# P, Pc, E, M, R, EoS
5.345461813362111182e-12 9.500000000000000000e+01 5.911476087279773992e+02 1.449241749310257399e+00 1.170199999999895368e+01 SCVBB
4.481118590609689574e-12 9.600000000000000000e+01 5.937151719356604644e+02 1.454128487457229335e+00 1.169799999999895590e+01 SCVBB
5.262319194025486966e-12 9.700000000000000000e+01 5.962698109020789161e+02 1.458953626324656527e+00 1.169299999999895867e+01 SCVBB
4.418256558974904219e-12 9.800000000000000000e+01 5.988117482042957818e+02 1.463718318245979866e+00 1.168899999999896089e+01 SCVBB
5.356895297347963674e-12 9.900000000000000000e+01 6.013412003890463211e+02 1.468423680164814726e+00 1.168399999999896366e+01 SCVBB
4.394395972709916582e-12 1.000000000000000000e+02 6.038583781949396325e+02 1.473070805787494386e+00 1.167999999999896588e+01 SCVBB
7.664654767121205226e-12 1.010000000000000000e+02 6.063634867643446569e+02 1.477660757935317815e+00 1.167499999999896865e+01 SCVBB
4.414644767469662125e-12 1.020000000000000000e+02 6.088567258455360616e+02 1.482194573263609927e+00 1.167099999999897086e+01 SCVBB
7.795807955726107816e-12 1.030000000000000000e+02 6.113382899856378572e+02 1.486673262130009388e+00 1.166599999999897364e+01 SCVBB
3.687236941550208885e-12 1.040000000000000000e+02 6.138083687148689478e+02 1.491097809190371049e+00 1.166199999999897585e+01 SCVBB
8.004466330414629394e-12 1.050000000000000000e+02 6.162671467225629840e+02 1.495469173035598898e+00 1.165699999999897862e+01 SCVBB
3.865644869089184702e-12 1.060000000000000000e+02 6.187148040254021453e+02 1.499788293600634814e+00 1.165299999999898084e+01 SCVBB
3.323201216939773707e-12 1.070000000000000000e+02 6.211515161282818553e+02 1.504056082844910103e+00 1.164899999999898306e+01 SCVBB
4.114679500227766390e-12 1.080000000000000000e+02 6.235774541781926246e+02 1.508273431569191247e+00 1.164399999999898583e+01 SCVBB
3.530974318599197177e-12 1.090000000000000000e+02 6.259927851114848636e+02 1.512441210710575357e+00 1.163999999999898805e+01 SCVBB
4.562829502629354298e-12 1.100000000000000000e+02 6.283976717948587520e+02 1.516560268862833238e+00 1.163499999999899082e+01 SCVBB
3.801973476145313339e-12 1.110000000000000000e+02 6.307922731604004412e+02 1.520631434809813110e+00 1.163099999999899303e+01 SCVBB
5.019432039021965187e-12 1.120000000000000000e+02 6.331767443349685891e+02 1.524655517839928809e+00 1.162599999999899580e+01 SCVBB
3.442153102687350273e-12 1.130000000000000000e+02 6.355512367642133995e+02 1.528633306600887254e+00 1.162199999999899802e+01 SCVBB
8.017333174856087884e-12 1.140000000000000000e+02 6.379158983314988518e+02 1.532565576313144273e+00 1.161699999999900079e+01 SCVBB
4.061975938482111887e-12 1.150000000000000000e+02 6.402708734719775521e+02 1.536453079462215765e+00 1.161299999999900301e+01 SCVBB
3.454065704112372021e-12 1.160000000000000000e+02 6.426163032820586523e+02 1.540296556174869380e+00 1.160899999999900523e+01 SCVBB
