# P, Pc, E, M, R, EoS
1.125824934912133511e-12 4.600000000000000000e+01 3.966192694496684794e+02 1.370053389709564806e+00 1.348799999999796384e+01 MDI_3
2.613581787667611186e-12 4.700000000000000000e+01 4.005437794533086162e+02 1.380231578074819110e+00 1.347699999999796994e+01 MDI_3
2.181906048739604222e-12 4.800000000000000000e+01 4.044312260874092999e+02 1.390163116240989760e+00 1.346699999999797548e+01 MDI_3
9.429451231466696761e-13 4.900000000000000000e+01 4.082827787989094759e+02 1.399857165446004137e+00 1.345599999999798158e+01 MDI_3
2.543294167088356863e-12 5.000000000000000000e+01 4.120995464893412645e+02 1.409322582028175175e+00 1.344599999999798712e+01 MDI_3
2.097586196398080372e-12 5.100000000000000000e+01 4.158825818112163688e+02 1.418567590095141329e+00 1.343599999999799266e+01 MDI_3
1.714068631645307922e-12 5.200000000000000000e+01 4.196328850807323079e+02 1.427600061597410930e+00 1.342599999999799820e+01 MDI_3
2.563156390022322175e-12 5.300000000000000000e+01 4.233514078478068541e+02 1.436427458383653377e+00 1.341499999999800430e+01 MDI_3
2.152464134070699279e-12 5.400000000000000000e+01 4.270390561593787879e+02 1.445056888139154783e+00 1.340499999999800984e+01 MDI_3
1.805119726042190753e-12 5.500000000000000000e+01 4.306966935475432479e+02 1.453495112502992015e+00 1.339499999999801538e+01 MDI_3
1.513602681773371134e-12 5.600000000000000000e+01 4.343251437703245870e+02 1.461748564684330898e+00 1.338499999999802093e+01 MDI_3
2.464365463106811029e-12 5.700000000000000000e+01 4.379251933296359311e+02 1.469823381463854606e+00 1.337399999999802702e+01 MDI_3
2.226805637659186815e-12 5.800000000000000000e+01 4.414975937881456503e+02 1.477725409732551176e+00 1.336399999999803256e+01 MDI_3
1.927462317024133973e-12 5.900000000000000000e+01 4.450430639043170231e+02 1.485460238554921597e+00 1.335399999999803811e+01 MDI_3
1.727155771011401192e-12 6.000000000000000000e+01 4.485622916027439260e+02 1.493033203669246189e+00 1.334399999999804365e+01 MDI_3
1.522911663397114100e-12 6.100000000000000000e+01 4.520559357950352251e+02 1.500449391185724179e+00 1.333399999999804919e+01 MDI_3
1.409148348423610812e-12 6.200000000000000000e+01 4.555246280648577795e+02 1.507713677351526060e+00 1.332399999999805473e+01 MDI_3
1.332237357764576259e-12 6.300000000000000000e+01 4.589689742293121526e+02 1.514830724184243582e+00 1.331399999999806028e+01 MDI_3
1.237999634096871694e-12 6.400000000000000000e+01 4.623895557875430313e+02 1.521804991998183088e+00 1.330399999999806582e+01 MDI_3
4.202731254544135800e-12 6.500000000000000000e+01 4.657869312663740402e+02 1.528640765589575068e+00 1.329299999999807191e+01 MDI_3
4.145347824751720869e-12 6.600000000000000000e+01 4.691616374717648341e+02 1.535342133836882228e+00 1.328299999999807746e+01 MDI_3
4.320344329861528897e-12 6.700000000000000000e+01 4.725141906540169430e+02 1.541913029865360718e+00 1.327299999999808300e+01 MDI_3
4.466838786256768224e-12 6.800000000000000000e+01 4.758450875938780200e+02 1.548357224683508226e+00 1.326299999999808854e+01 MDI_3
1.475489881616361180e-12 6.900000000000000000e+01 4.791548066160036115e+02 1.554678338343582267e+00 1.325399999999809353e+01 MDI_3
1.635460101687045197e-12 7.000000000000000000e+01 4.824438085356246688e+02 1.560879848012173277e+00 1.324399999999809907e+01 MDI_3
1.953917499664862998e-12 7.100000000000000000e+01 4.857125375437177581e+02 1.566965095123010965e+00 1.323399999999810461e+01 MDI_3
