# P, Pc, E, M, R, EoS
7.736150809309986625e-13 9.399999999999998579e+00 2.173698168359074430e+02 5.473528299932751695e-01 1.302099999999822266e+01 BGP
8.373927245559030538e-13 9.499999999999998224e+00 2.181484070987457926e+02 5.512001715790880718e-01 1.301699999999822488e+01 BGP
7.147879708610313293e-13 9.599999999999997868e+00 2.189216615109902762e+02 5.550283908085452689e-01 1.301399999999822654e+01 BGP
6.280254013250852518e-13 9.699999999999997513e+00 2.196896728362467854e+02 5.588377006416505033e-01 1.301099999999822820e+01 BGP
9.764760031401745136e-13 9.799999999999997158e+00 2.204525312962585417e+02 5.626283097810582667e-01 1.300699999999823042e+01 BGP
9.427078917653060599e-13 9.899999999999998579e+00 2.212103246656700151e+02 5.664004214081229671e-01 1.300399999999823208e+01 BGP
8.815580474564403334e-13 5.000000000000000000e+00 1.756993568183184777e+02 3.548708658897396506e-01 1.352899999999794112e+01 BGP
9.419813197183701496e-13 6.000000000000000000e+00 1.868234819396567730e+02 4.032927573716317826e-01 1.330899999999806305e+01 BGP
7.905685926500593360e-13 7.000000000000000000e+00 1.967849821002245960e+02 4.486397781197646872e-01 1.317599999999813676e+01 BGP
6.745574021610168416e-13 8.000000000000000000e+00 2.058503352690648569e+02 4.913521058332912528e-01 1.309199999999818331e+01 BGP
8.798527459043736298e-13 9.000000000000000000e+00 2.142001473274016803e+02 5.317678398433227649e-01 1.303699999999821380e+01 BGP
9.386854261182117683e-13 1.000000000000000000e+01 2.219631383623407146e+02 5.701542379693202989e-01 1.300099999999823375e+01 BGP
6.913284258026639195e-13 1.100000000000000000e+01 2.292346613615084436e+02 6.067276252448073892e-01 1.297799999999824649e+01 BGP
7.773130345904040935e-13 1.200000000000000000e+01 2.360875484692946031e+02 6.416665267427716923e-01 1.296299999999825481e+01 BGP
6.335835883452962550e-13 1.300000000000000000e+01 2.425788325677862929e+02 6.751206928443881372e-01 1.295399999999825980e+01 BGP
5.354776455584081745e-13 1.400000000000000000e+01 2.487541064360943892e+02 7.072174514577668214e-01 1.294899999999826257e+01 BGP
6.395959426840801407e-13 1.500000000000000000e+01 2.546504576122982542e+02 7.380663569817864644e-01 1.294699999999826368e+01 BGP
5.447772275265406252e-13 1.600000000000000000e+01 2.602985073168990766e+02 7.677626003966293577e-01 1.294699999999826368e+01 BGP
8.887178161803130679e-13 1.700000000000000000e+01 2.657238652854222209e+02 7.963896377633660206e-01 1.294799999999826312e+01 BGP
6.118555255774069255e-13 1.800000000000000000e+01 2.709481920044299272e+02 8.240211783632099829e-01 1.295099999999826146e+01 BGP
5.908588086622238460e-13 1.900000000000000000e+01 2.759899900016015977e+02 8.507227877211972489e-01 1.295399999999825980e+01 BGP
6.657640667538115452e-13 2.000000000000000000e+01 2.808652037807532338e+02 8.765531151002926569e-01 1.295799999999825758e+01 BGP
3.567528327481680666e-13 2.100000000000000000e+01 2.855876818357338038e+02 9.015649381625541192e-01 1.296199999999825536e+01 BGP
4.424868738784689327e-13 2.200000000000000000e+01 2.901695374437647388e+02 9.258059419552395752e-01 1.296599999999825314e+01 BGP
5.860049955820695313e-13 2.300000000000000000e+01 2.946214339625477123e+02 9.493194449912180088e-01 1.296999999999825093e+01 BGP
1.001225866852714453e-12 2.400000000000000000e+01 2.989528129929851730e+02 9.721449174285927697e-01 1.297499999999824816e+01 BGP
6.883905381910496910e-13 2.500000000000000000e+01 3.031720787308110516e+02 9.943184727285302449e-01 1.297799999999824649e+01 BGP
